Date,AAPL,GLD,JPM,MSFT,TLT,XOM
2020-12-23,127.7517318725586,175.64999389648438,110.37974548339844,212.82366943359375,136.9689178466797,34.75809860229492
2020-12-24,128.7369842529297,176.35000610351562,109.89434814453125,214.48956298828125,137.510986328125,34.61663055419922
2020-12-28,133.3413543701172,175.7100067138672,110.61804962158203,216.61756896972656,137.5721435546875,34.73313903808594
2020-12-29,131.56594848632812,176.35000610351562,110.32678985595703,215.8376007080078,137.3973388671875,34.3420295715332
2020-12-30,130.44412231445312,177.6999969482422,110.63571166992188,213.459228515625,137.6945343017578,34.61663055419922
2020-12-31,129.4393310546875,178.36000061035156,112.14484405517578,214.17176818847656,137.89564514160156,34.3004264831543
2021-01-04,126.23967742919922,182.3300018310547,111.0857925415039,209.6171875,137.72947692871094,34.53342819213867
2021-01-05,127.80045318603516,182.8699951171875,111.69023132324219,209.81936645507812,136.70660400390625,36.19769287109375
2021-01-06,123.49854278564453,179.89999389648438,116.93473052978516,204.37892150878906,133.9003143310547,37.12135314941406
2021-01-07,127.71268463134766,179.47999572753906,120.77479553222656,210.19493103027344,132.7200927734375,37.41259765625
2021-01-08,128.8150177001953,173.33999633789062,120.90814208984375,211.47561645507812,132.2916259765625,37.82866287231445
2021-01-11,125.8202133178711,173.0,122.71259307861328,209.424560546875,132.07305908203125,38.977012634277344
2021-01-12,125.6446304321289,174.1199951171875,124.64152526855469,206.9595184326172,131.9682159423828,39.842430114746094
2021-01-13,127.68341827392578,173.3699951171875,124.75704193115234,208.3172607421875,133.4544219970703,40.29176330566406
2021-01-14,125.75196075439453,173.27999877929688,125.48594665527344,205.12037658691406,132.2042236328125,41.864501953125
2021-01-15,124.02532196044922,171.1300048828125,123.23704528808594,204.7640838623047,132.72882080078125,39.850738525390625
